json-customers@{"id": 1, "name": "Nick", "country": "Cyprus"}
json-customers@{"id": 2, "name": "Anna", "country": "Greece"}
json-customers@{"id": 3, "name": "Mark", "country": "USA"}
json-customers@{"id": 4, "name": "Sophia", "country": "Italy"}
json-customers@{"id": 5, "name": "David", "country": "UK"}
json-customers@{"id": 6, "name": "Maria", "country": "Spain"}
json-customers@{"id": 7, "name": "George", "country": "Germany"}
json-customers@{"id": 8, "name": "Emma", "country": "France"}
json-customers@{"id": 9, "name": "Liam", "country": "Canada"}
json-customers@{"id": 10, "name": "Olivia", "country": "Australia"}
json-customers@{"id": 11, "name": "John", "country": "USA"}
json-customers@{"id": 12, "name": "Eleni", "country": "Cyprus"}
json-customers@{"id": 13, "name": "Peter", "country": "Ireland"}
json-customers@{"id": 14, "name": "Lucas", "country": "Brazil"}
json-customers@{"id": 15, "name": "Mia", "country": "Portugal"}
json-customers@{"id": 16, "name": "Noah", "country": "USA"}
json-customers@{"id": 17, "name": "Zoe", "country": "Malta"}
json-customers@{"id": 18, "name": "Daniel", "country": "Romania"}
json-customers@{"id": 19, "name": "Eva", "country": "Hungary"}
json-customers@{"id": 20, "name": "Chris", "country": "Canada"}
json-customers@{"id": 21, "name": "Irene", "country": "Greece"}
json-customers@{"id": 22, "name": "Oliver", "country": "UK"}
json-customers@{"id": 23, "name": "Isabella", "country": "Italy"}
json-customers@{"id": 24, "name": "Alex", "country": "USA"}
json-customers@{"id": 25, "name": "Nina", "country": "Germany"}
json-customers@{"id": 26, "name": "Thomas", "country": "Austria"}
json-customers@{"id": 27, "name": "Julia", "country": "Sweden"}
json-customers@{"id": 28, "name": "Henry", "country": "Belgium"}
json-customers@{"id": 29, "name": "Amelia", "country": "Norway"}
json-customers@{"id": 30, "name": "Jason", "country": "USA"}
json-customers@{"id": 31, "name": "Katerina", "country": "Cyprus"}
json-customers@{"id": 32, "name": "Victor", "country": "Russia"}
json-customers@{"id": 33, "name": "Helena", "country": "Czech Republic"}
json-customers@{"id": 34, "name": "Samuel", "country": "USA"}
json-customers@{"id": 35, "name": "Laura", "country": "Denmark"}
json-customers@{"id": 36, "name": "Tomas", "country": "Lithuania"}
json-customers@{"id": 37, "name": "Sofia", "country": "Argentina"}
json-customers@{"id": 38, "name": "Aaron", "country": "Israel"}
json-customers@{"id": 39, "name": "Bianca", "country": "Romania"}
json-customers@{"id": 40, "name": "Mohamed", "country": "Egypt"}
json-customers@{"id": 41, "name": "Sara", "country": "Switzerland"}
json-customers@{"id": 42, "name": "Jacob", "country": "USA"}
json-customers@{"id": 43, "name": "Chloe", "country": "France"}
json-customers@{"id": 44, "name": "Ethan", "country": "Canada"}
json-customers@{"id": 45, "name": "Ava", "country": "UK"}
json-customers@{"id": 46, "name": "Leo", "country": "Finland"}
json-customers@{"id": 47, "name": "Natalia", "country": "Poland"}
json-customers@{"id": 48, "name": "Andreas", "country": "Cyprus"}
json-customers@{"id": 49, "name": "Felix", "country": "Germany"}
json-customers@{"id": 50, "name": "Stella", "country": "Greece"}
json-transactions@{"id": 630, "cust_id": 28, "create_time": "2025-11-13 03:23:39", "amount": 449.24}
json-transactions@{"id": 529, "cust_id": 5, "create_time": "2025-11-13 03:25:47", "amount": 376.26}
json-transactions@{"id": 411, "cust_id": 32, "create_time": "2025-11-13 03:49:20", "amount": 86.0}
json-transactions@{"id": 799, "cust_id": 1, "create_time": "2025-11-13 03:56:39", "amount": 165.46}
json-transactions@{"id": 856, "cust_id": 5, "create_time": "2025-11-13 04:24:54", "amount": 263.87}
json-transactions@{"id": 568, "cust_id": 30, "create_time": "2025-11-13 04:25:18", "amount": 249.17}
json-transactions@{"id": 338, "cust_id": 22, "create_time": "2025-11-13 04:48:48", "amount": 193.74}
json-transactions@{"id": 664, "cust_id": 32, "create_time": "2025-11-13 04:51:47", "amount": 261.71}
json-transactions@{"id": 454, "cust_id": 2, "create_time": "2025-11-13 04:59:07", "amount": 366.7}
json-transactions@{"id": 326, "cust_id": 26, "create_time": "2025-11-13 05:29:07", "amount": 355.88}
json-transactions@{"id": 272, "cust_id": 39, "create_time": "2025-11-13 05:31:41", "amount": 350.98}
json-transactions@{"id": 971, "cust_id": 45, "create_time": "2025-11-13 05:32:44", "amount": 136.69}
json-transactions@{"id": 371, "cust_id": 40, "create_time": "2025-11-13 05:36:10", "amount": 398.59}
json-transactions@{"id": 818, "cust_id": 43, "create_time": "2025-11-13 05:42:50", "amount": 40.92}
json-transactions@{"id": 498, "cust_id": 3, "create_time": "2025-11-13 05:47:44", "amount": 255.03}
json-transactions@{"id": 223, "cust_id": 45, "create_time": "2025-11-13 06:03:38", "amount": 251.4}
json-transactions@{"id": 767, "cust_id": 38, "create_time": "2025-11-13 06:04:21", "amount": 488.92}
json-transactions@{"id": 353, "cust_id": 37, "create_time": "2025-11-13 06:10:19", "amount": 26.38}
json-transactions@{"id": 102, "cust_id": 40, "create_time": "2025-11-13 06:16:48", "amount": 242.79}
json-transactions@{"id": 36, "cust_id": 39, "create_time": "2025-11-13 06:44:23", "amount": 439.0}
json-transactions@{"id": 233, "cust_id": 3, "create_time": "2025-11-13 06:46:48", "amount": 58.13}
json-transactions@{"id": 625, "cust_id": 18, "create_time": "2025-11-13 06:49:36", "amount": 19.54}
json-transactions@{"id": 193, "cust_id": 12, "create_time": "2025-11-13 06:51:57", "amount": 47.07}
json-transactions@{"id": 506, "cust_id": 29, "create_time": "2025-11-13 06:53:54", "amount": 316.12}
json-transactions@{"id": 256, "cust_id": 21, "create_time": "2025-11-13 06:54:43", "amount": 363.51}
json-transactions@{"id": 495, "cust_id": 24, "create_time": "2025-11-13 07:08:01", "amount": 187.54}
json-transactions@{"id": 412, "cust_id": 6, "create_time": "2025-11-13 07:13:11", "amount": 162.35}
json-transactions@{"id": 177, "cust_id": 46, "create_time": "2025-11-13 07:14:42", "amount": 132.6}
json-transactions@{"id": 908, "cust_id": 20, "create_time": "2025-11-13 07:17:14", "amount": 120.88}
json-transactions@{"id": 555, "cust_id": 34, "create_time": "2025-11-13 07:19:09", "amount": 360.6}
json-transactions@{"id": 79, "cust_id": 15, "create_time": "2025-11-13 07:22:28", "amount": 128.14}
json-transactions@{"id": 455, "cust_id": 13, "create_time": "2025-11-13 07:29:44", "amount": 57.88}
json-transactions@{"id": 814, "cust_id": 16, "create_time": "2025-11-13 07:32:11", "amount": 426.94}
json-transactions@{"id": 251, "cust_id": 8, "create_time": "2025-11-13 07:32:42", "amount": 122.86}
json-transactions@{"id": 658, "cust_id": 43, "create_time": "2025-11-13 07:48:11", "amount": 131.7}
json-transactions@{"id": 71, "cust_id": 9, "create_time": "2025-11-13 07:51:52", "amount": 393.73}
json-transactions@{"id": 668, "cust_id": 49, "create_time": "2025-11-13 07:57:24", "amount": 252.67}
json-transactions@{"id": 112, "cust_id": 29, "create_time": "2025-11-13 07:58:19", "amount": 280.37}
json-transactions@{"id": 439, "cust_id": 44, "create_time": "2025-11-13 08:38:44", "amount": 404.49}
json-transactions@{"id": 361, "cust_id": 31, "create_time": "2025-11-13 09:18:44", "amount": 386.3}
json-transactions@{"id": 693, "cust_id": 17, "create_time": "2025-11-13 09:21:28", "amount": 326.91}
json-transactions@{"id": 494, "cust_id": 31, "create_time": "2025-11-13 09:24:43", "amount": 255.83}
json-transactions@{"id": 585, "cust_id": 41, "create_time": "2025-11-13 09:27:23", "amount": 237.53}
json-transactions@{"id": 680, "cust_id": 18, "create_time": "2025-11-13 09:28:56", "amount": 428.74}
json-transactions@{"id": 259, "cust_id": 12, "create_time": "2025-11-13 09:35:56", "amount": 109.06}
json-transactions@{"id": 433, "cust_id": 23, "create_time": "2025-11-13 09:36:09", "amount": 442.39}
json-transactions@{"id": 994, "cust_id": 33, "create_time": "2025-11-13 10:00:12", "amount": 81.29}
json-transactions@{"id": 249, "cust_id": 5, "create_time": "2025-11-13 10:12:40", "amount": 120.14}
json-transactions@{"id": 38, "cust_id": 34, "create_time": "2025-11-13 10:17:49", "amount": 175.04}
json-transactions@{"id": 116, "cust_id": 9, "create_time": "2025-11-13 10:45:48", "amount": 145.65}
json-transactions@{"id": 679, "cust_id": 8, "create_time": "2025-11-13 10:58:53", "amount": 160.52}
json-transactions@{"id": 844, "cust_id": 18, "create_time": "2025-11-13 11:18:29", "amount": 53.8}
json-transactions@{"id": 385, "cust_id": 6, "create_time": "2025-11-13 11:23:32", "amount": 315.08}
json-transactions@{"id": 578, "cust_id": 48, "create_time": "2025-11-13 11:25:20", "amount": 60.45}
json-transactions@{"id": 794, "cust_id": 9, "create_time": "2025-11-13 11:25:57", "amount": 452.16}
json-transactions@{"id": 627, "cust_id": 5, "create_time": "2025-11-13 11:26:48", "amount": 406.7}
json-transactions@{"id": 719, "cust_id": 45, "create_time": "2025-11-13 11:29:01", "amount": 264.79}
json-transactions@{"id": 635, "cust_id": 28, "create_time": "2025-11-13 11:34:38", "amount": 48.77}
json-transactions@{"id": 731, "cust_id": 44, "create_time": "2025-11-13 11:39:18", "amount": 442.85}
json-transactions@{"id": 556, "cust_id": 17, "create_time": "2025-11-13 12:03:18", "amount": 126.52}
json-transactions@{"id": 800, "cust_id": 16, "create_time": "2025-11-13 12:05:48", "amount": 395.96}
json-transactions@{"id": 503, "cust_id": 40, "create_time": "2025-11-13 12:06:51", "amount": 488.23}
json-transactions@{"id": 441, "cust_id": 2, "create_time": "2025-11-13 12:21:04", "amount": 113.53}
json-transactions@{"id": 196, "cust_id": 18, "create_time": "2025-11-13 12:26:52", "amount": 84.89}
json-transactions@{"id": 447, "cust_id": 9, "create_time": "2025-11-13 12:35:11", "amount": 456.74}
json-transactions@{"id": 159, "cust_id": 6, "create_time": "2025-11-13 12:39:52", "amount": 49.04}
json-transactions@{"id": 930, "cust_id": 28, "create_time": "2025-11-13 12:47:15", "amount": 309.54}
json-transactions@{"id": 941, "cust_id": 50, "create_time": "2025-11-13 12:55:25", "amount": 443.22}
json-transactions@{"id": 98, "cust_id": 2, "create_time": "2025-11-13 13:11:58", "amount": 296.23}
json-transactions@{"id": 470, "cust_id": 1, "create_time": "2025-11-13 13:23:26", "amount": 163.43}
json-transactions@{"id": 573, "cust_id": 25, "create_time": "2025-11-13 13:42:24", "amount": 483.4}
json-transactions@{"id": 145, "cust_id": 39, "create_time": "2025-11-13 13:49:12", "amount": 432.02}
json-transactions@{"id": 711, "cust_id": 9, "create_time": "2025-11-13 13:53:02", "amount": 343.95}
json-transactions@{"id": 372, "cust_id": 27, "create_time": "2025-11-13 13:58:52", "amount": 62.02}
json-transactions@{"id": 667, "cust_id": 41, "create_time": "2025-11-13 14:00:27", "amount": 266.01}
json-transactions@{"id": 505, "cust_id": 5, "create_time": "2025-11-13 14:02:35", "amount": 399.42}
json-transactions@{"id": 905, "cust_id": 30, "create_time": "2025-11-13 14:15:26", "amount": 52.37}
json-transactions@{"id": 48, "cust_id": 20, "create_time": "2025-11-13 14:22:21", "amount": 438.18}
json-transactions@{"id": 703, "cust_id": 44, "create_time": "2025-11-13 14:34:51", "amount": 489.87}
json-transactions@{"id": 996, "cust_id": 7, "create_time": "2025-11-13 14:46:29", "amount": 146.32}
json-transactions@{"id": 107, "cust_id": 11, "create_time": "2025-11-13 14:47:22", "amount": 177.83}
json-transactions@{"id": 866, "cust_id": 31, "create_time": "2025-11-13 15:08:56", "amount": 396.97}
json-transactions@{"id": 186, "cust_id": 35, "create_time": "2025-11-13 15:23:16", "amount": 353.87}
json-transactions@{"id": 636, "cust_id": 34, "create_time": "2025-11-13 15:27:31", "amount": 419.15}
json-transactions@{"id": 279, "cust_id": 7, "create_time": "2025-11-13 15:30:37", "amount": 118.99}
json-transactions@{"id": 61, "cust_id": 43, "create_time": "2025-11-13 15:41:40", "amount": 21.01}
json-transactions@{"id": 797, "cust_id": 47, "create_time": "2025-11-13 15:43:22", "amount": 238.28}
json-transactions@{"id": 375, "cust_id": 42, "create_time": "2025-11-13 16:02:20", "amount": 484.03}
json-transactions@{"id": 496, "cust_id": 4, "create_time": "2025-11-13 16:07:31", "amount": 355.81}
json-transactions@{"id": 262, "cust_id": 22, "create_time": "2025-11-13 16:16:50", "amount": 112.2}
json-transactions@{"id": 902, "cust_id": 23, "create_time": "2025-11-13 16:30:24", "amount": 36.2}
json-transactions@{"id": 493, "cust_id": 38, "create_time": "2025-11-13 16:38:00", "amount": 22.45}
json-transactions@{"id": 243, "cust_id": 48, "create_time": "2025-11-13 16:44:55", "amount": 44.99}
json-transactions@{"id": 734, "cust_id": 11, "create_time": "2025-11-13 16:51:54", "amount": 28.39}
json-transactions@{"id": 755, "cust_id": 34, "create_time": "2025-11-13 16:52:45", "amount": 296.24}
json-transactions@{"id": 939, "cust_id": 47, "create_time": "2025-11-13 17:01:33", "amount": 287.37}
json-transactions@{"id": 849, "cust_id": 36, "create_time": "2025-11-13 17:05:53", "amount": 122.41}
json-transactions@{"id": 435, "cust_id": 37, "create_time": "2025-11-13 17:06:15", "amount": 161.81}
json-transactions@{"id": 250, "cust_id": 40, "create_time": "2025-11-13 17:37:35", "amount": 211.56}
json-transactions@{"id": 947, "cust_id": 21, "create_time": "2025-11-13 18:15:26", "amount": 159.34}
json-transactions@{"id": 983, "cust_id": 25, "create_time": "2025-11-13 18:25:38", "amount": 324.16}
json-transactions@{"id": 190, "cust_id": 12, "create_time": "2025-11-13 18:35:39", "amount": 327.72}
json-transactions@{"id": 390, "cust_id": 22, "create_time": "2025-11-13 18:52:53", "amount": 45.45}
json-transactions@{"id": 910, "cust_id": 27, "create_time": "2025-11-13 19:02:50", "amount": 112.42}
json-transactions@{"id": 670, "cust_id": 4, "create_time": "2025-11-13 19:03:42", "amount": 142.63}
json-transactions@{"id": 80, "cust_id": 20, "create_time": "2025-11-13 19:06:13", "amount": 158.97}
json-transactions@{"id": 633, "cust_id": 4, "create_time": "2025-11-13 19:31:01", "amount": 185.04}
json-transactions@{"id": 27, "cust_id": 38, "create_time": "2025-11-13 19:35:03", "amount": 127.87}
json-transactions@{"id": 936, "cust_id": 29, "create_time": "2025-11-13 19:45:22", "amount": 222.23}
json-transactions@{"id": 34, "cust_id": 44, "create_time": "2025-11-13 19:56:36", "amount": 100.91}
json-transactions@{"id": 200, "cust_id": 26, "create_time": "2025-11-13 20:13:32", "amount": 394.06}
json-transactions@{"id": 179, "cust_id": 35, "create_time": "2025-11-13 20:22:18", "amount": 329.95}
json-transactions@{"id": 367, "cust_id": 24, "create_time": "2025-11-13 20:45:24", "amount": 390.69}
json-transactions@{"id": 154, "cust_id": 39, "create_time": "2025-11-13 20:46:13", "amount": 120.38}
json-transactions@{"id": 342, "cust_id": 43, "create_time": "2025-11-13 20:57:16", "amount": 352.49}
json-transactions@{"id": 182, "cust_id": 13, "create_time": "2025-11-13 20:59:58", "amount": 485.98}
json-transactions@{"id": 101, "cust_id": 17, "create_time": "2025-11-13 21:06:06", "amount": 356.46}
json-transactions@{"id": 763, "cust_id": 30, "create_time": "2025-11-13 21:28:28", "amount": 404.8}
json-transactions@{"id": 723, "cust_id": 39, "create_time": "2025-11-13 21:36:24", "amount": 360.19}
json-transactions@{"id": 870, "cust_id": 31, "create_time": "2025-11-13 21:44:22", "amount": 265.51}
json-transactions@{"id": 171, "cust_id": 43, "create_time": "2025-11-13 21:59:46", "amount": 309.06}
json-transactions@{"id": 907, "cust_id": 15, "create_time": "2025-11-13 22:00:54", "amount": 263.62}
json-transactions@{"id": 155, "cust_id": 17, "create_time": "2025-11-13 22:11:00", "amount": 123.26}
json-transactions@{"id": 274, "cust_id": 39, "create_time": "2025-11-13 22:47:20", "amount": 428.26}
json-transactions@{"id": 348, "cust_id": 10, "create_time": "2025-11-13 22:47:52", "amount": 147.61}
json-transactions@{"id": 308, "cust_id": 41, "create_time": "2025-11-13 23:01:56", "amount": 260.0}
json-transactions@{"id": 862, "cust_id": 36, "create_time": "2025-11-13 23:16:05", "amount": 5.45}
json-transactions@{"id": 660, "cust_id": 11, "create_time": "2025-11-13 23:36:29", "amount": 208.89}
json-transactions@{"id": 855, "cust_id": 29, "create_time": "2025-11-13 23:48:44", "amount": 114.83}
json-transactions@{"id": 425, "cust_id": 19, "create_time": "2025-11-13 23:52:37", "amount": 434.46}
json-transactions@{"id": 344, "cust_id": 36, "create_time": "2025-11-13 23:59:09", "amount": 172.2}
json-transactions@{"id": 374, "cust_id": 48, "create_time": "2025-11-14 00:12:00", "amount": 181.13}
json-transactions@{"id": 118, "cust_id": 15, "create_time": "2025-11-14 00:13:41", "amount": 375.93}
json-transactions@{"id": 142, "cust_id": 1, "create_time": "2025-11-14 00:35:05", "amount": 362.09}
json-transactions@{"id": 934, "cust_id": 44, "create_time": "2025-11-14 00:37:39", "amount": 219.63}
json-transactions@{"id": 253, "cust_id": 37, "create_time": "2025-11-14 00:58:37", "amount": 356.62}
json-transactions@{"id": 881, "cust_id": 29, "create_time": "2025-11-14 00:58:42", "amount": 320.03}
json-transactions@{"id": 929, "cust_id": 18, "create_time": "2025-11-14 01:14:29", "amount": 159.03}
json-transactions@{"id": 867, "cust_id": 23, "create_time": "2025-11-14 01:16:24", "amount": 455.71}
json-transactions@{"id": 815, "cust_id": 40, "create_time": "2025-11-14 01:23:36", "amount": 267.6}
json-transactions@{"id": 452, "cust_id": 23, "create_time": "2025-11-14 01:36:22", "amount": 16.76}
json-transactions@{"id": 945, "cust_id": 48, "create_time": "2025-11-14 01:40:56", "amount": 230.49}
json-transactions@{"id": 733, "cust_id": 16, "create_time": "2025-11-14 01:42:55", "amount": 394.87}
json-transactions@{"id": 656, "cust_id": 41, "create_time": "2025-11-14 01:52:27", "amount": 336.42}
json-transactions@{"id": 418, "cust_id": 36, "create_time": "2025-11-14 02:02:45", "amount": 291.08}
json-transactions@{"id": 839, "cust_id": 8, "create_time": "2025-11-14 02:02:46", "amount": 165.13}
json-transactions@{"id": 899, "cust_id": 8, "create_time": "2025-11-14 02:04:56", "amount": 249.95}
json-transactions@{"id": 552, "cust_id": 24, "create_time": "2025-11-14 02:05:27", "amount": 72.98}
json-transactions@{"id": 580, "cust_id": 45, "create_time": "2025-11-14 02:19:56", "amount": 314.37}
json-transactions@{"id": 241, "cust_id": 9, "create_time": "2025-11-14 02:23:52", "amount": 165.26}
json-transactions@{"id": 203, "cust_id": 31, "create_time": "2025-11-14 02:30:04", "amount": 490.99}
json-transactions@{"id": 388, "cust_id": 21, "create_time": "2025-11-14 02:34:34", "amount": 135.36}
json-transactions@{"id": 793, "cust_id": 13, "create_time": "2025-11-14 02:35:09", "amount": 397.91}
json-transactions@{"id": 638, "cust_id": 21, "create_time": "2025-11-14 02:37:22", "amount": 45.37}
json-transactions@{"id": 592, "cust_id": 48, "create_time": "2025-11-14 02:39:05", "amount": 458.36}
json-transactions@{"id": 136, "cust_id": 41, "create_time": "2025-11-14 03:02:42", "amount": 307.96}
json-transactions@{"id": 837, "cust_id": 27, "create_time": "2025-11-14 03:09:44", "amount": 177.63}
json-transactions@{"id": 317, "cust_id": 47, "create_time": "2025-11-14 03:39:05", "amount": 499.16}
json-transactions@{"id": 296, "cust_id": 19, "create_time": "2025-11-14 04:03:48", "amount": 352.22}
json-transactions@{"id": 832, "cust_id": 40, "create_time": "2025-11-14 04:18:21", "amount": 73.27}
json-transactions@{"id": 301, "cust_id": 18, "create_time": "2025-11-14 04:53:20", "amount": 237.04}
json-transactions@{"id": 553, "cust_id": 17, "create_time": "2025-11-14 04:56:29", "amount": 467.7}
json-transactions@{"id": 443, "cust_id": 11, "create_time": "2025-11-14 05:00:56", "amount": 94.16}
json-transactions@{"id": 431, "cust_id": 44, "create_time": "2025-11-14 05:10:51", "amount": 342.78}
json-transactions@{"id": 624, "cust_id": 1, "create_time": "2025-11-14 05:33:07", "amount": 471.68}
json-transactions@{"id": 900, "cust_id": 47, "create_time": "2025-11-14 05:36:48", "amount": 282.71}
json-transactions@{"id": 266, "cust_id": 35, "create_time": "2025-11-14 05:50:16", "amount": 257.97}
json-transactions@{"id": 863, "cust_id": 49, "create_time": "2025-11-14 05:57:08", "amount": 153.81}
json-transactions@{"id": 686, "cust_id": 12, "create_time": "2025-11-14 06:00:44", "amount": 238.98}
json-transactions@{"id": 754, "cust_id": 37, "create_time": "2025-11-14 06:03:32", "amount": 118.48}
json-transactions@{"id": 659, "cust_id": 22, "create_time": "2025-11-14 06:05:49", "amount": 329.21}
json-transactions@{"id": 128, "cust_id": 50, "create_time": "2025-11-14 06:19:41", "amount": 293.2}
json-transactions@{"id": 542, "cust_id": 33, "create_time": "2025-11-14 06:22:58", "amount": 191.47}
json-transactions@{"id": 753, "cust_id": 24, "create_time": "2025-11-14 06:27:47", "amount": 342.6}
json-transactions@{"id": 873, "cust_id": 27, "create_time": "2025-11-14 06:38:39", "amount": 29.11}
json-transactions@{"id": 288, "cust_id": 6, "create_time": "2025-11-14 06:45:05", "amount": 382.76}
json-transactions@{"id": 271, "cust_id": 6, "create_time": "2025-11-14 06:51:19", "amount": 430.66}
json-transactions@{"id": 650, "cust_id": 31, "create_time": "2025-11-14 07:13:08", "amount": 481.97}
json-transactions@{"id": 852, "cust_id": 40, "create_time": "2025-11-14 07:20:06", "amount": 483.25}
json-transactions@{"id": 575, "cust_id": 42, "create_time": "2025-11-14 07:22:26", "amount": 259.2}
json-transactions@{"id": 599, "cust_id": 1, "create_time": "2025-11-14 07:26:46", "amount": 247.94}
json-transactions@{"id": 45, "cust_id": 43, "create_time": "2025-11-14 07:30:55", "amount": 97.74}
json-transactions@{"id": 594, "cust_id": 23, "create_time": "2025-11-14 07:34:51", "amount": 208.85}
json-transactions@{"id": 325, "cust_id": 38, "create_time": "2025-11-14 07:34:56", "amount": 486.89}
json-transactions@{"id": 436, "cust_id": 3, "create_time": "2025-11-14 07:35:21", "amount": 88.79}
json-transactions@{"id": 133, "cust_id": 17, "create_time": "2025-11-14 07:41:56", "amount": 322.29}
json-transactions@{"id": 180, "cust_id": 35, "create_time": "2025-11-14 07:52:38", "amount": 344.72}
json-transactions@{"id": 915, "cust_id": 24, "create_time": "2025-11-14 08:18:51", "amount": 150.75}
json-transactions@{"id": 216, "cust_id": 50, "create_time": "2025-11-14 08:20:20", "amount": 429.89}
json-transactions@{"id": 921, "cust_id": 32, "create_time": "2025-11-14 08:40:37", "amount": 422.91}
json-transactions@{"id": 798, "cust_id": 43, "create_time": "2025-11-14 08:42:13", "amount": 283.52}
json-transactions@{"id": 750, "cust_id": 1, "create_time": "2025-11-14 08:46:53", "amount": 405.39}
json-transactions@{"id": 532, "cust_id": 46, "create_time": "2025-11-14 08:54:36", "amount": 389.65}
json-transactions@{"id": 935, "cust_id": 17, "create_time": "2025-11-14 08:57:41", "amount": 165.23}
json-transactions@{"id": 524, "cust_id": 24, "create_time": "2025-11-14 09:00:43", "amount": 318.13}
json-transactions@{"id": 551, "cust_id": 47, "create_time": "2025-11-14 09:05:30", "amount": 376.43}
json-transactions@{"id": 16, "cust_id": 20, "create_time": "2025-11-14 09:08:50", "amount": 363.67}
json-transactions@{"id": 281, "cust_id": 7, "create_time": "2025-11-14 09:10:28", "amount": 166.26}
json-transactions@{"id": 526, "cust_id": 30, "create_time": "2025-11-14 09:24:49", "amount": 219.74}
json-transactions@{"id": 239, "cust_id": 20, "create_time": "2025-11-14 09:28:59", "amount": 377.39}
json-transactions@{"id": 446, "cust_id": 35, "create_time": "2025-11-14 09:29:27", "amount": 115.82}
json-transactions@{"id": 20, "cust_id": 6, "create_time": "2025-11-14 09:40:55", "amount": 410.1}
json-transactions@{"id": 729, "cust_id": 13, "create_time": "2025-11-14 09:43:23", "amount": 426.02}
json-transactions@{"id": 773, "cust_id": 45, "create_time": "2025-11-14 09:43:36", "amount": 62.3}
json-transactions@{"id": 333, "cust_id": 2, "create_time": "2025-11-14 09:46:56", "amount": 394.04}
json-transactions@{"id": 419, "cust_id": 22, "create_time": "2025-11-14 10:01:49", "amount": 125.49}
json-transactions@{"id": 681, "cust_id": 43, "create_time": "2025-11-14 10:15:46", "amount": 451.74}
json-transactions@{"id": 890, "cust_id": 48, "create_time": "2025-11-14 10:17:50", "amount": 15.92}
json-transactions@{"id": 68, "cust_id": 35, "create_time": "2025-11-14 10:32:56", "amount": 306.03}
json-transactions@{"id": 669, "cust_id": 26, "create_time": "2025-11-14 10:48:49", "amount": 127.86}
json-transactions@{"id": 421, "cust_id": 42, "create_time": "2025-11-14 10:56:13", "amount": 294.53}
json-transactions@{"id": 785, "cust_id": 47, "create_time": "2025-11-14 10:56:48", "amount": 45.26}
json-transactions@{"id": 732, "cust_id": 11, "create_time": "2025-11-14 11:14:45", "amount": 411.71}
json-transactions@{"id": 424, "cust_id": 47, "create_time": "2025-11-14 12:14:32", "amount": 226.89}
json-transactions@{"id": 497, "cust_id": 32, "create_time": "2025-11-14 12:17:33", "amount": 420.31}
json-transactions@{"id": 587, "cust_id": 50, "create_time": "2025-11-14 12:20:39", "amount": 332.87}
json-transactions@{"id": 473, "cust_id": 33, "create_time": "2025-11-14 12:23:16", "amount": 49.53}
json-transactions@{"id": 420, "cust_id": 37, "create_time": "2025-11-14 12:34:31", "amount": 117.87}
json-transactions@{"id": 37, "cust_id": 26, "create_time": "2025-11-14 12:57:29", "amount": 406.67}
json-transactions@{"id": 111, "cust_id": 33, "create_time": "2025-11-14 13:07:20", "amount": 290.78}
json-transactions@{"id": 161, "cust_id": 32, "create_time": "2025-11-14 13:18:11", "amount": 461.38}
json-transactions@{"id": 486, "cust_id": 49, "create_time": "2025-11-14 13:22:54", "amount": 332.05}
json-transactions@{"id": 590, "cust_id": 48, "create_time": "2025-11-14 13:30:15", "amount": 421.61}
json-transactions@{"id": 141, "cust_id": 38, "create_time": "2025-11-14 13:34:27", "amount": 476.02}
json-transactions@{"id": 56, "cust_id": 30, "create_time": "2025-11-14 13:38:25", "amount": 124.57}
json-transactions@{"id": 224, "cust_id": 13, "create_time": "2025-11-14 13:39:00", "amount": 332.89}
json-transactions@{"id": 769, "cust_id": 27, "create_time": "2025-11-14 14:01:25", "amount": 93.66}
json-transactions@{"id": 297, "cust_id": 38, "create_time": "2025-11-14 14:12:14", "amount": 127.9}
json-transactions@{"id": 847, "cust_id": 16, "create_time": "2025-11-14 14:53:04", "amount": 320.96}
json-transactions@{"id": 662, "cust_id": 8, "create_time": "2025-11-14 15:02:40", "amount": 71.44}
json-transactions@{"id": 607, "cust_id": 48, "create_time": "2025-11-14 15:07:57", "amount": 233.29}
json-transactions@{"id": 57, "cust_id": 40, "create_time": "2025-11-14 15:12:08", "amount": 30.07}
json-transactions@{"id": 299, "cust_id": 29, "create_time": "2025-11-14 15:37:46", "amount": 391.12}
json-transactions@{"id": 1000, "cust_id": 11, "create_time": "2025-11-14 15:39:45", "amount": 55.6}
json-transactions@{"id": 135, "cust_id": 34, "create_time": "2025-11-14 15:43:04", "amount": 417.78}
json-transactions@{"id": 545, "cust_id": 14, "create_time": "2025-11-14 15:56:28", "amount": 309.86}
json-transactions@{"id": 14, "cust_id": 6, "create_time": "2025-11-14 16:09:43", "amount": 71.63}
json-transactions@{"id": 924, "cust_id": 25, "create_time": "2025-11-14 16:14:23", "amount": 27.72}
json-transactions@{"id": 875, "cust_id": 19, "create_time": "2025-11-14 16:17:58", "amount": 392.54}
json-transactions@{"id": 152, "cust_id": 43, "create_time": "2025-11-14 16:25:15", "amount": 384.33}
json-transactions@{"id": 527, "cust_id": 10, "create_time": "2025-11-14 16:30:35", "amount": 186.26}
json-transactions@{"id": 513, "cust_id": 29, "create_time": "2025-11-14 17:04:10", "amount": 389.91}
json-transactions@{"id": 861, "cust_id": 25, "create_time": "2025-11-14 17:40:04", "amount": 186.56}
json-transactions@{"id": 85, "cust_id": 41, "create_time": "2025-11-14 17:47:04", "amount": 83.33}
